Nama Tempat,Ulasan,Rating
Museum Batak Tb Silalahi Center,"Musium yang kental dengan budaya Batak, bagus lah untuk edukasi sejarah.. ",5
Museum Batak Tb Silalahi Center,Tempat yang bagus dan Banyak spot bagus untuk foto2.... ,5
Museum Batak Tb Silalahi Center,"Museum cukup lengkap menampilkan
yang terkait sosial budaya suku Batak secara umum. Banyak peralatan2 kuno yang sudah jarang, bahkan tidak bisa dilihat / dipakai lagi di era sekarang.
Letaknya di tengah kota Balige, mudah dicapai. ",5
Museum Batak Tb Silalahi Center,"Bangunan arsitektur nya keren. Isi museum nya juga bagus, lengkap, & informatif. Museum dengan view eksotis. 🌟🌟🌟🌟🌟 … ",5
Museum Batak Tb Silalahi Center,Bagus ,5
Museum Batak Tb Silalahi Center,Salah satu tempat untuk mengetahui sejarah batak ,5
Museum Batak Tb Silalahi Center,Tempatnya nyaman ,5
Museum Batak Tb Silalahi Center,"Museum batak memberikan pengalaman menarik terutama terkait budaya batak khususnya Toba. Diawali dengan peristiwa super vulcano toba, ilmu pengetahuan, aksara, astrologi dll. ",5
Museum Batak Tb Silalahi Center,Bagus krn view nya danau toba ,3
Museum Batak Tb Silalahi Center,"Keren sekali!!!! Museum indoor dan outdoornya semuanya bagus dan terawat, namun tulisan di depan rumah-rumah adatnya agak terlalu kecil dan harus menginjak rumput untuk melihatnya. …  Lainnya",5
Museum Batak Tb Silalahi Center,Mantap lh coy  Lainnya,5
Museum Batak Tb Silalahi Center,"Udara sejuk, pemandangan indah, penglihatan yg indah, belajar sejarah batak, adat batak, 😍😍😍😍 … ",5
Museum Batak Tb Silalahi Center,Cocok utk anak2 maupun dewasa ,4
Museum Batak Tb Silalahi Center,"Tempatnya bersih, rapih, dan teratur ",5
Museum Batak Tb Silalahi Center,Salah satu Wisata pendidikan temumpuni di toba ,5
Museum Batak Tb Silalahi Center,Buka nya selasa sampai sabtu yaaa..  Kalau datang nya senin cuma bisa foto di luar aja 😂 … ,4
Museum Batak Tb Silalahi Center,Tptnya bagus ,5
Museum Batak Tb Silalahi Center,Koleksi yg cukup komplite ,5
Museum Batak Tb Silalahi Center,"Bersih, bagus, tiket mahal, pemotongan PPN tidak jelas  Lainnya",4
Museum Batak Tb Silalahi Center,Sejarah yg mengesankan ,5
Museum Batak Tb Silalahi Center,"Bagus, cocok untuk liburan keluarga dibalige ",5
Museum Batak Tb Silalahi Center,Belajar Mengenal budaya Batak lebih dalam ,5
Museum Batak Tb Silalahi Center,Pemandangannya indah banget ,5
Museum Batak Tb Silalahi Center,Isi nya semoga bisa ditambah...supaya lebih kaya lagi pengetahuan ttg budaya Batak. Kalau bisa lebih spesifik lagi. Tempatnya udah keren banget sayang kurang bercerita. ,4
Museum Batak Tb Silalahi Center,Tempat yg bagus  Lainnya,2
Museum Batak Tb Silalahi Center,"Museum terbaik di Sumut. Terdapat 2 museum, museum TB Silalahi dan museum Batak. Lokasi didesain dengan sangat baik, baik outdoor dan indoor. Lokasi luas dan cocok untuk membawa anak"". Sangat bermanfaat untuk menambah pengetahuan tentang …  Lainnya",5
Museum Batak Tb Silalahi Center,Penting untuk belajar sejarah  Lainnya,5
Museum Batak Tb Silalahi Center,Mantap... koleksi museum nya juga sangat banyak... bangga sekali jadi orang batak... 🙂🙂🙂🙏🙏🙏 … ,5
Museum Batak Tb Silalahi Center,"bgus,cck bgt soalnya tempat saya latihan karate museum yang ukurannya besar,deket ama kolam gtu aja sih ",5
Museum Batak Tb Silalahi Center,Keren.. Jadi tahu tentang TB silalahi ,4
Museum Batak Tb Silalahi Center,"Rugi klau orang Medan atau khasnya suku Batak,belum pernah kesini. ",5
Museum Batak Tb Silalahi Center,Semoga trus bisa menjadi sumber pengetahuan untuk anak generasi muda ,4
Museum Batak Tb Silalahi Center,Tempat museum ,4
Museum Batak Tb Silalahi Center,museum yang lengkap... menjelaskan rekam jejak prestasi TB Silalahi. ,5
Museum Batak Tb Silalahi Center,Museum dengan prospek yang cukup bagus sebagai tempat edukasi masyarakat mengenai sejarah batak. Semoga bisa semakin berkembang dengan baik tempatnya. ,4
Museum Batak Tb Silalahi Center,Bagus...dan sangat inspiratip ,5
Museum Batak Tb Silalahi Center,Edisi liburan ,5
Museum Batak Tb Silalahi Center,Bagus menambah wawasan tentang tanah batak ,4
Museum Batak Tb Silalahi Center,"Lokasi nyaman bersih dan mudah dijangkau, penataan dan petunjuk benda benda yg dipamerkan sangat baik dan jelas. ",4
Museum Batak Tb Silalahi Center,Tempatnya menyenangkan.. cocok buat anak2 juga. Sebagai wisata edukasi ,5
Museum Batak Tb Silalahi Center,Tempat wisata yang sangat mengedukasi. ,5
Museum Batak Tb Silalahi Center,Musium pling indah di tepi danau toba ,5
Museum Batak Tb Silalahi Center,Toilet nya perlu di maksimalkan. Koleksi museum ok dan perawatan cukup baik ,4
Museum Batak Tb Silalahi Center,"TB. Silalahi ini salah satu tempat museum yang sering dikunjungi orang dari berbagai tempat, apabila ada yang berkunjung ke danau toba maka singgahlah ke TB. Silalahi Center untuk melihat museum yang begitu luas ditambah lagi dengan …  Lainnya",5
Museum Batak Tb Silalahi Center,"Museumnya bagus..!!
Museum peninggalan atau berisikan barang barang warisan sejarah suku Batak baik itu Batak Toba, Batak Karo, Batak Pak-Pak, Batak Mandailing, Batak Simalungun …  Lainnya",5
Museum Batak Tb Silalahi Center,Wisata museum batak terlengkap. ,5
Museum Batak Tb Silalahi Center,History is my favorit ,5
Museum Batak Tb Silalahi Center,"Makin keren karna ada Direktur energik Ika Nainggolan, tamannya semakin indah  Lainnya",5
Museum Batak Tb Silalahi Center,Keren. Bersih dan nyaman tempatnya ,5
Museum Batak Tb Silalahi Center,"koleksi lengkap, sejarahnya bagus, dan suasana sejuk ",4
Museum Batak Tb Silalahi Center,"Tempat nya bagus dan nyaman,karena dekat dengan danau toba.
dan semoga koleksinya bisa di tambah sedikit demi sedikit,biar ngak bosan datang ke sini. ",4
Museum Batak Tb Silalahi Center,"Bagus museumnya...
Rapi juga...
Hanya saja museum pribadi sih jadi kurang lengkap soal budaya bataknya ..
Mantap....mantap.... ",4
Museum Batak Tb Silalahi Center,Bagus..tempatnya pun menarik.. ,5
Museum Batak Tb Silalahi Center,Keren bangetttf ,5
Museum Batak Tb Silalahi Center,"Akan lebih asyik lagi jika di setiap tempat ada pemandu yang bisa ngasih penjelasan tentang barang² yang kita jumpai dalam museum. Overall, udah mantaplah ",4
Museum Batak Tb Silalahi Center,Lumayan harga tiket masuk....apalagi kalau bawa keluarga besar..tapi sebandinglah dengan apa yang akan kita lihat di dalam dan juga pemandangannya...recomended ,5
Museum Batak Tb Silalahi Center,"Salah satu destinasi wisata,di pulau sumatera..kemaren waktu ziarah,di niat2in si samperin main kesini,museum batak tb silalahi tempat nya bersih,masuk kesni harga nya pun murah cuma 10rb sdh bsa melihat sejarah2 batak,plus nya bisa foto2 di objek2 yg terdapat disni, ",4
Museum Batak Tb Silalahi Center,"Awalnya cuma mau lihat view-nya aja, ternyata museumnya sangat informatif. Tak terasa 1 jam juga di museum ",5
Museum Batak Tb Silalahi Center,Pemandangan indah dan juga gudang ilmu... ,5
Museum Batak Tb Silalahi Center,"Tempat bagus banget, pengen balik kesana lagi kalau ada waktu 😍😍🤩🤩 … ",5
Museum Batak Tb Silalahi Center,"TB Silalahi Center adalah museum Batak pertama di daerah Tapanuli. Terimakasih untuk pak TB Silalahi yang masih peduli dengan wilayah Tapanuli, khususnya daerah Toba sekitarnya. Pak TB Silalahi juga ikut berperan serta membangun daerah …  Lainnya",5
Museum Batak Tb Silalahi Center,Tempat bagus ,5
Museum Batak Tb Silalahi Center,Museum mengenang TB Sllalahi dan museum peradaban suku batak di Sumatera Utara. ,5
Museum Batak Tb Silalahi Center,Sangat mengedukasi ,5
Museum Batak Tb Silalahi Center,tempat rekreasi yg sangat bagus.. kita bisa banyak belajar budaya tradional batak disini.. juga mengenal sejarah dan benda sejarah lainnya.. dan khusus yg istimewa mengetahui sejarah dan perjalanan hidup jendral TB. silalahi ,4
Museum Batak Tb Silalahi Center,"Akhirnya bisa membawa keluarga besar ke Museum Tokoh Militer yang saya kagumi, Bapak TB Silalahi.. terima kasih atas museum yang sangat bagus ini ",5
Museum Batak Tb Silalahi Center,Museumnya bersih dan lengkap  Lainnya,5
Museum Batak Tb Silalahi Center,Banyak sejarah batak serta pengetahuan batak. Jos pokok e kalau mau tau ttg ada batak secara umum ,5
Museum Batak Tb Silalahi Center,Tempat yg bagus utk belajar bagi anak2 agar mengenal sejarah ,4
Museum Batak Tb Silalahi Center,Museum nya menarik. Tidak monoton. ,5
Museum Batak Tb Silalahi Center,"Saya senang sekali kalau kesini
Tempatnya bagus
Ditambah suasana nya yang adem ",5
Museum Batak Tb Silalahi Center,Benda bersejarah di museum ini sangat lengkap ,5
Museum Batak Tb Silalahi Center,Biografi dalam bentuk museum. Bagus untuk belajar mengenai kerja keras yamg dicontohkan TB Silalahi. Juga ada cuplikan sejarah Indonesia ,5
Museum Batak Tb Silalahi Center,Tempatnya cukup bagus tapi bisa lebih dilengkapi lagi hal2 yg bisa dipelajari tentang  budaya batak ,4
Museum Batak Tb Silalahi Center,"Masuk Rp. 15.000 hari biasa, parkir mobil Rp. 5.000.
Tempat nyaman, bersih, mgkin krna hari biasa jadinya sepi museum nya.. ",5
Museum Batak Tb Silalahi Center,"Mantap...

Tiketnya udah murah sih untuk menikmati semua karya di dalamnya.. …  Lainnya",5
Museum Batak Tb Silalahi Center,Tempat yang luar biasa ,5
Museum Batak Tb Silalahi Center,"Museum lengkap, terbaik, yg bercerita ttg kebesaran org batak, sisilsilah, perjuangan, kesuksesan, yg dilengkapi dgn keindahan Danau Toba yg tepat berada dibelakang Museum ini ",5
Museum Batak Tb Silalahi Center,Sebenarnya bagus tempat... Cuma harga masuk yang agak mahal + pekerja yang kurang memiliki wawasan tentang museum.... Itu saja kekurangannya...... ,5
Museum Batak Tb Silalahi Center,"Museum Batak Tb Silalahi, Balige  Lainnya",5
Museum Batak Tb Silalahi Center,"Saya pertama kali kemuseum ini saat masih duduk dibangku Smp,tempatnya rekomended bgt buat kalian yg suka sejarah. ",5
Museum Batak Tb Silalahi Center,"sangat bagus,apalgi buat yg tau dgn sosok bapak jendral Tb Silalahi. ingat film toba dream aza,beliau sangat andil dapam pembuatan film itu.ditambah lagi posisi nya tepat disisi danau toba ",5
Museum Batak Tb Silalahi Center,Tempatnya keren karena menambah pengetahuan tentang sejarah suku batak 👍 … ,5
Museum Batak Tb Silalahi Center,"Tempat sangat bersih, terdapat bangunan dengan dinding kaca sehingga keindahan danau Toba terlihat dari tempat ini.  Lainnya",5
Museum Batak Tb Silalahi Center,"Terima kasih balige, F1H2O #nowitstimeforus ",5
Museum Batak Tb Silalahi Center,"Bagus untuk di kunjungi banyak sejarah yg tersembunyi yg belum kita ketahui mengenai terjadinya danau toba,pakaian adat dll ",5
Museum Batak Tb Silalahi Center,Tempat wisata edukatif di sekitar kaldera toba. Memberi banyak info tentang bpk TB Silalahi dan juga sejarah batak dan perjuangan Sisknganangaraja XII ,5
Museum Batak Tb Silalahi Center,Sangat bermanfaat ,5
Museum Batak Tb Silalahi Center,Tempat yang bagus untuk dikunjungi.. lengkap dengan segala ornamen* kebudayaan Batak ❤ ,5
Museum Batak Tb Silalahi Center,Jangan sesekali melupakan sejarah ,5
Museum Batak Tb Silalahi Center,Museum ini memuat informasi lengkap tentang TB. Silalahi dan juga memiliki museum batak sehingga pantas dijadikan objek wisata untuk meningkatkan ilmu pengetahuan serta mengenal tokoh sejarah indonesia ,5
Museum Batak Tb Silalahi Center,"Bagus nyaman, sejuk indah ",5
Museum Batak Tb Silalahi Center,Tempat yg sangat indah.bisa lihat pemandangan danau toba.ada helikopter dan tank.pengan lagi kesana ,5
Museum Batak Tb Silalahi Center,Bagus banget musiumnya.. bersih dan luas.. banyak juga hal hal yang bisa di dpt. Pandangan juga ok ,5
Museum Batak Tb Silalahi Center,"Budaya dan adat batak akan ttap ter jaga dgn adanya museum ini, thanks all ",5
Museum Batak Tb Silalahi Center,Buat Batak parantau.. silahkan mampir disini kalau pulkam.. akan mengenang sejarah nenek moyang kita. HORAS ,5
Museum Batak Tb Silalahi Center,Tempat yang bagus ,5
Museum Batak Tb Silalahi Center,"Museum nya sangat menambah wawasan kita tentang kebudayaan batak
Bagi anda yg ingin tau tentang budaya batak silahkan kunjungi museum batak ini ",5
Museum Batak Tb Silalahi Center,"Salah satu museum swasta terbaik di Indonesian. Megah, bersih, koleksinya lengkap dan sangat menginspirasi serta menentramkan dgn view danau Toba yg luar biasa.. ",5
Museum Batak Tb Silalahi Center,Di sini ada museum pribadinya bapak TB Silalahi dan Museum Batak. Bersih dan terawat. Harga tiketnya terjangkau. Pernah jadi museum swasta terbaik juga kalau ga salah. Makanan di kantinnya supeeer enak! ,5
Museum Batak Tb Silalahi Center,Sangat mengagumkan ,5
Museum Batak Tb Silalahi Center,Mantap... Museum sejarah batak.. Walaupun blum lengkap kali... ,5
Museum Batak Tb Silalahi Center,Lokasi yang bersih dan nyaman. Menambah edukasi tentang sejarah suku batak yang lengkap ada disini ,5
Museum Batak Tb Silalahi Center,"Museumnya bersih, benda2 dan petunjuk informasinya jelas, pemandu ramah & sopan. Maju terus TB Silalahi Center ",5
Museum Batak Tb Silalahi Center,Belajar sejarah dan budaya Batak dengan Cara yang lebih menyenangkan🤓 dan kisah Bapak TB. Silalahi yang membuat terkesima dan kagum👏 … ,4
Museum Batak Tb Silalahi Center,"Asli keren banget, memberi pengetahuan tentang sejarah bapak TB Silalahi semasa hidupnya ",5
Museum Batak Tb Silalahi Center,Museum batak terbesar di Indonesia ,5
Museum Batak Tb Silalahi Center,"Museum yg LUAR BIASA!!
Biasanya klo museum nyeremin. Disini sama sekali gak ada rasa takut, malah rasanya seperti kangen rumah 🥺👍 … ",5
Museum Batak Tb Silalahi Center,"Banyak ilmu tentang sumut disini, mantapp 👍 … ",5
Museum Batak Tb Silalahi Center,Menambah pengetahuan mengenai kebudayaan ,5
Museum Batak Tb Silalahi Center,Tiket masuknya sangat murah. Ada banyak informasi tentang sejarah Batak yang bermanfaat menambah pengetahuan. ,3
Museum Batak Tb Silalahi Center,"Musium nya bagus,  penjelasan mendetail mengenai riwayat hidup bapak letjen TB Silalahi ada disana lengkap.  Beserta gedung yang menceritakan tentang asal muasal suku batak juga ada di dekat gedung TB silalahi Centre. Recomended buat liburan kalian sekalian belajar.. ",5
Museum Batak Tb Silalahi Center,"Museum yang mengenalkan kita pada sosok seorang bapak TB SILALAHI,selain itu kita jugag bisa banyak mendapat pengenalan tentang budaya batak ",5
Museum Batak Tb Silalahi Center,"Museum sosok pahlawan TB Silalahi meliputi perjalanan hidup beliau dari daerah hingga menjadi Tentara Republik Indonesia, dengan terdapat pula pengenalan terhadap budaya Batak, juga disertai dengan pemandangan yang mantab karena langsung menghadap Danau Toba.😎👍 … ",5
Museum Batak Tb Silalahi Center,Tempatnya bagus. Saran agar bisa di pertimbangkan pengelola untuk menurunkan harga tiket masu. ,4
Museum Batak Tb Silalahi Center,"Museum terkait perjalanan hidup dan karier Mr. TB Silalahi. Ada jg rumah adat batak serta aneka senjata, busana suku batak dan asecorisnya.
Lingkungan museum terletak di sisi danau toba dengan pemandangan indahnya.. ",3
Museum Batak Tb Silalahi Center,Tempatnya bersih dan koleksinya bagus. Wisata edukatif yang didukung pemandangan yang indah. ,5
Museum Batak Tb Silalahi Center,"Koleksi pribadi almarhum bapak TB. Silalahi dan Museum Batak dalam satu kompleks sangat mengesankan, dilatarbelakangi view Danau Toba yang menakjubkan ",4
Museum Batak Tb Silalahi Center,"Museum TB silalahi di balige satu museum yg menceritakan riwayat pengalaman hidup bapak TB Silalahi, perjalanan kariernya, dan juga tradisi batak ( budaya batak) terimkasih. ",4
Museum Batak Tb Silalahi Center,Tempatnya bagus untuk mengetahui sejarah tanah batak ,5
Museum Batak Tb Silalahi Center,"Salut dg prestasi beliau & semuanya bs diabadikan di museum, smg museum batak TB SILALAHI tetap terawat selamanya, amin ",5
Museum Batak Tb Silalahi Center,Tempat tersimpannya barang barang peninggalan suku batak ,4
Museum Batak Tb Silalahi Center,Tempat ini sangat cantik dan selain itu tempat ini jiga menambah wawasan ,5
Museum Batak Tb Silalahi Center,Sy senang skali krn tiba dsana saat wkt sholat dan ternyata ada musholah dan mukena yg bersih jg toiletnya bersih banget. ,5
Museum Batak Tb Silalahi Center,"Lokasi nya sangat jauh dari Medan. Jk ingin kesini, turun di bandara Silangit saja krn jarak tempuh tdk terlalu jauh. Tp perlu pertimbangan rute jalan nya, byk belok"" dan turun naik cukup membuat perut teraduk. Parkiran nya bisa masuk bis …  Lainnya",3
Museum Batak Tb Silalahi Center,Bagus bgtttt. ,5
Museum Batak Tb Silalahi Center,"Yang mau tau sejarah TB Silalahi, ini tempat yg tepat ",5
Museum Batak Tb Silalahi Center,Bagus dan mengedukasi ,5
Museum Batak Tb Silalahi Center,Sangat baik untuk wisata edukasi. ,5
Museum Batak Tb Silalahi Center,"Museum nya bagus sekali, lengkap, sangat informatif dan bergaya modern ",5
Museum Batak Tb Silalahi Center,Museum batak TB SILALAHI ,5
Museum Batak Tb Silalahi Center,Tempat nya bagus. Semakin hari makin banyak yg di tambah. ,5
Museum Batak Tb Silalahi Center,"Udah jauh2 teman saya dr bandung, museum nya tutup karna ada pesta??? Ga profesional.. ",1
Museum Batak Tb Silalahi Center,"Museum yang menonjolkan budaya etnis Batak Toba, dengan lanskap Danau Toba yg mempesona dunia. …  Lainnya",4
Museum Batak Tb Silalahi Center,"Tempatnya nyaman.
Saran : mohon diperbanyak petunjuk TOILET & banyak pegawai yg tdk memakai masker. Trimz. ",5
Museum Batak Tb Silalahi Center,"Menyajikan informasi sejarah seputar Danau Toba dan Tanah Batak beserta sub sub sukunya, perjalanan hidup Bpk T.B Silalahi, dan eksotisme Panorama Danau Toba, menjadikan museum ini menjadi museum yang jauh dari membosankan. Pelayanan y prima, lokasi yang asri dan banyak tempat untuk dijadikan spot foto iconic yang memorable ",5
Museum Batak Tb Silalahi Center,Berkunjung ke Museum TB SILALAHI CENTER ini sangat membantu untuk menambah wawasan khususnya mengenai barang-barang/budaya zaman dulu yang sering digunakan oleh orang batak ,5
Museum Batak Tb Silalahi Center,"Sangat bagus buat segala usia, bisa buat edukasi anak2, pemandangannya indah, gk bosen klo brada disana. ",5
Museum Batak Tb Silalahi Center,Tempat rekreasi para wisata serta tempat study tour. Disini tempat dimana alat alat TB silalahi dan sejarah nya. Dan disini juga banyak alat alat kebudayaan batak. ,4
Museum Batak Tb Silalahi Center,"Museum yang kaitannya erat dengan budaya lokal terbaik untuk saat ini, harusnya museum ini dicontoh oleh daerah dengan suku asli Indonesia lainnya agar bangsa Indonesia tidak ahistoris ",5
Museum Batak Tb Silalahi Center,"Museum TB Silalahi center didirikan oleh TB Silalahi, seorang pensiunan Purnawirawan angkatan darat. Ia mendirikan museum ini untuk ikut berpartisipasi dalam mencerdaskan publik. dia berharap museum ini menjadi sarana edukasi, rekreasi, dan …  Lainnya",4
Museum Batak Tb Silalahi Center,"Tempatnya nyaman untuk dikunjungi, bersih dan bisa nambah ilmulah 👍👍👍 gak kecewa bagus buat semua usia … ",5
Museum Batak Tb Silalahi Center,"DEKAT DARI PUSAT KOTA ,KEREN DAN MANTAP ",5
Museum Batak Tb Silalahi Center,"Sangat bagus untuk menambah wawan tentang sejarah kehidupN orang batak,  cerita tentang pahlawan nasional sisingamangaraja 12 ",5
Museum Batak Tb Silalahi Center,"Pengetahuan tentanh budaya batak ada disini..
TOP da... ",5
Museum Batak Tb Silalahi Center,Menampilkan benda benda bersejarah mengenai suku batak dan pernah mendapatkan penghargaan museum swasta terbaik di Indonesia. ,5
Museum Batak Tb Silalahi Center,"Tempatnya tertata rapi, dan disini kita dapat melihat benda benda TB Silalahi ",5
Museum Batak Tb Silalahi Center,Sangat Bagus utk menambah pengetahuan sejarah khususnya adat budaya batak ,4
Museum Batak Tb Silalahi Center,"Tempat ini dapat meperlihatkan budaya Batak Toba dengan suasana dan tempat yang rapi, bersih dan aman. ",4
Museum Batak Tb Silalahi Center,Sangat cocok buat berwisata sambil belajar karna banyak info mengenai sejarah di tempat ini. Dan beberapa lokasi menurut saya cocok sih buat prewedding.hehe ,4
Museum Batak Tb Silalahi Center,"Banyak ilmu pengetahuan yang bisa didapat disini. Terutama tentang suku batak dan hal hal yang berkaitan dengan kehidupan di sumatera utara, mulai dari jaman penjajahan hingga jaman modern. …  Lainnya",5
Museum Batak Tb Silalahi Center,"Tempat nya sangat bagus untuk mengenal sejarah adat batak dan melihat peninggalan"" bersejarah ",5
Museum Batak Tb Silalahi Center,Mengenal kan tentang tempat bersejarah tentang adat  Batak dan kilas balik perjuangan bapak TB Silalahi ,4
Museum Batak Tb Silalahi Center,Tempatnya bagus sangat layak untuk dikunjungi... ,4
Museum Batak Tb Silalahi Center,"Lokasi di Soposurung, Balige. Museum terbagi atas beberapa tempat ada gedung utama yg berisi sejarah dari TB Silalahi, ada museum batak, ada kampung batak, dsb. Selain Museum ada juga pemandangan landskap danau toba dari kejauhan. Pokoke kalau ke Balige, mampirlah sejenak ke TB Silalahi Center. ",5
Museum Batak Tb Silalahi Center,Pemandangan bagus... dan sangat membantu generasi muda utk mengenal BATAK. ,5
Museum Batak Tb Silalahi Center,Museum yang keren....banyak cerita asal usul suku batak & segala bentuk pernak pernik suku batang yang ada di sumatere utara ,5
Museum Batak Tb Silalahi Center,kental dengan tradisi bataknya yang modern ,5
Museum Batak Tb Silalahi Center,"Peraih predikat Museum Swasta Terbaik Pelestari Budaya dan Kemuseuman Tahun 2014 dari Menteri Pendidikan dan Kebudayaan.. BRAVO TBSC, Bavo Jenderal TB :-) ",5
Museum Batak Tb Silalahi Center,"Salah satu tempat wisata yang wajib kalian kunjungi jika sedang di balige, prapat.
Kalian bisa mempelajari sejarah dengan mengunjungi tempat ini. …  Lainnya",5
Museum Batak Tb Silalahi Center,"Bagus baget, tempatnya mengedukasi dan sangat indah. ",5
Museum Batak Tb Silalahi Center,"Saya tidak bosan bosan ke Center TB.Silalahi ini.sangat mendidik bagi putra/i kita,terutama dari segi budaya bataknya dan perjuangan bangsa batak oppung Sisingamangaraja utk memerdekakan tanah batak ini.horasssssssss ",5
Museum Batak Tb Silalahi Center,"Bisa belajar budaya batak, tiket masuk cuma 10k, plg nambah banyak ilmu, terimakasih Pak TB 😊 … ",5
Museum Batak Tb Silalahi Center,Dengan harga tiket 20 untuk dewasa...saya tidak menyesal masuk ....karna banyak yg tidak pernah saya tahu bisa saya lihat disini... ,5
Museum Batak Tb Silalahi Center,Bagus dan Menarik untk membawa anak2 reakreasi di tempat ini. ,5
Museum Batak Tb Silalahi Center,"Cerita Rakyat Batak Di Museum TB Silalahi

Kompleks Musium Tiopan Bernhard (TB) Silalahi yang didirikan pada tanggal 7 …  Lainnya",5
Museum Batak Tb Silalahi Center,"Mantap

Sejarah batak oleh anak batak ",5
Museum Batak Tb Silalahi Center,"Kata org museum narsis, tp kayak dikunjungi untuk yg suka sejarah n kebudayaan khususnya budaya sumatera bagian utara ",4
Museum Batak Tb Silalahi Center,Legendary TB Silalahi ,5
Museum Batak Tb Silalahi Center,Museum batak nasional satu-satunya di balige kabupaten toba. ,5
Museum Batak Tb Silalahi Center,Tempat umum sekaligus tempat wisata yg didalamnya memiliki 2 museum sekaligus. Yg pertama Museum TB SILALAHI. Didalamnya terdapat semua barang pribadi dan seperangkat alat tugas TB SILALAHI. Bangunan yg kedua adalah Museum BATAK. Disini …  Lainnya,5
Museum Batak Tb Silalahi Center,"Bagian belakang dari tb silalahi view nya langsung menghadap ke danau toba dengan hamparan sawah nan elok,,,, banyak hal yg bisa di take dari sini terutama adat dan budaya batak ",5
Museum Batak Tb Silalahi Center,"Tempat yang kaya budaya yg masih terpelihara ..bersih , nyaman dan ramah ",5
Museum Batak Tb Silalahi Center,"Restoran sangat jelek, sudah nunggu hampir 1 jam makanan gak keluar2. Ditanya ternyata belum dibuat sama sekali. ",1
Museum Batak Tb Silalahi Center,Bagus banget....ada sejarah bataknya..dan danau Toba ,5
Museum Batak Tb Silalahi Center,Bagus dan sejuk menambah wawasan dan motifasi utk anak2 sekolah ,5
Museum Batak Tb Silalahi Center,Perlu di lestarikan... ,4
Museum Batak Tb Silalahi Center,Hanya ini satu-satunya museum terbaik yang ada di toba samosir ,5
Museum Batak Tb Silalahi Center,"Nice ,and indah suasana alam nya ",3
Museum Batak Tb Silalahi Center,keren ,5
Museum Batak Tb Silalahi Center,"Keren, sangat membantu kita mengngingat&mengenal sejarah&budaya Khusunya di Sumatera Uatara ",5
Museum Batak Tb Silalahi Center,"Tempatnya bersih,lokasinya sejuk. Barang2 yg di pamerkan juga bagus2. ",5
Museum Batak Tb Silalahi Center,Bagus untuk kalangan pendidikan atau mahasiswa untuk penelituan maupun mempelajari sejarah ,5
Museum Batak Tb Silalahi Center,"Pengenalan budaya Batak yg baik, peninggalan barang dan pengalaman hidup pak TB Silalahi, banyak artefak bagus ",4
Museum Batak Tb Silalahi Center,Cukup menarik bisa mengetahui sejarah tentang museum batak ,5
Museum Batak Tb Silalahi Center,"Museum tempat bersejarah, yang membuat kita bersemangat untuk mencintai salah satu sejarah tanah air kita, terutama di di tanah batak. ",4
Museum Batak Tb Silalahi Center,Banyak ilmu dan pengetahuan seputar kehidupan bapak TB. SILALAHI selama kariernya di Angkatan maupun ketika jadi menteri. ,5
Museum Batak Tb Silalahi Center,"Museum tentang budaya Batak, sejak periode animisme, masa kolonial sd masuknya agama. Ada diorama, display peralatan pertanian, persenjataan, kain ulos, rumah batak dan benda2 seni. …  Lainnya",4
Museum Batak Tb Silalahi Center,Banyak pengetahuan yg didapat...gk cukup sebentar kemari.. ,5
Museum Batak Tb Silalahi Center,Nyaman dan pas utk wisata ilmu pengetahuan dan sejarah bapak tb silalahi ,4
Museum Batak Tb Silalahi Center,"Luarrr biasaaa ❤❤❤
Tempat hebatttt dimana terdapat hamparan pemadangan dan museum batak yang lama sekali.  Lengkap dengan semua sejarah2 nya.. …  Lainnya",5
Museum Batak Tb Silalahi Center,Uang parkir diminta pada saat pembilian tiket masuk tapi tak ada pula yang jaga parkirnya serta tak ada tiket parkirnya ,2
Museum Batak Tb Silalahi Center,"Ada view yang paling bagus disini, tempatnya di jendela kaca yang menghadap ke Danau Toba. Penasaran ? datang aja ",5
Museum Batak Tb Silalahi Center,"Tempatnya Bersih dan pelayanannya sangat baik,mohon makin di tingkatkan untuk kemajuan obyek wisata Kab.Toba ",5
Museum Batak Tb Silalahi Center,"Tempat nya luas, disamping ada kolam berenang. Nambah pengetahuan sosial ",4
Museum Batak Tb Silalahi Center,Museum batak keren. Selalu ramai pengunjung bahkan dari mancanegara ,5
Museum Batak Tb Silalahi Center,Saya berdecak kagum melihat budaya Batak di museum TB Silalahi Center. ,5
Museum Batak Tb Silalahi Center,"Museum bagus, rapih dan bersih banyak informasi mengenai adat batak ",5
Museum Batak Tb Silalahi Center,Mantap ,4
Museum Batak Tb Silalahi Center,Museum edukasi untuk mengenal lebih jauh sosok TB Silalahi dan budaya Batak ,5
Museum Batak Tb Silalahi Center,Tempatnya bagus untuk sejarah batak ,5
Museum Batak Tb Silalahi Center,"Penambahan koleksi baru di museum
Mobil BMW Tompo anti pluru yang perna digunakan oleh pak presiden SUSILO BAMBANG YODDOYONO ( SBY ) selam dalam masa jabatannya sebagai presiden ",5
Museum Batak Tb Silalahi Center,Museum yg cukup bersih dan dapat penampung pengunjung banyak.. ,5
Museum Batak Tb Silalahi Center,Menambah pengetahuan ttg karier bapak tb.silalahi..dan yg lain2 ,3
